INSERT INTO Course (CourseId, Department, Faculty, University) VALUES
(2623, 'Physics', 'Science', 'University of Calgary'),
(2624, 'Law', 'Law', 'SAIT'),
(2625, 'Physics', 'Science', 'Bow Valley University'),
(2626, 'Math', 'Science', 'Bow Valley University'),
(2627, 'Psychology', 'Science', 'University of Calgary'),
(2628, 'Finance', 'Business', 'SAIT'),
(2629, 'Music', 'Arts', 'University of Alberta'),
(2630, 'Computer Science', 'Science', 'NorQuest College'),
(2631, 'Finance', 'Business', 'Athabasca University'),
(2632, 'Accounting', 'Business', 'Athabasca University'),
(2633, 'Film', 'Arts', 'NAIT'),
(2634, 'Biology', 'Science', 'MacEwan University'),
(2635, 'Chemistry', 'Science', 'MacEwan University'),
(2636, 'Computer Science', 'Science', 'University of Alberta'),
(2637, 'Physics', 'Science', 'University of Calgary'),
(2638, 'Fine Arts', 'Arts', 'University of Calgary'),
(2639, 'Biology', 'Science', 'Mount Royal University'),
(2640, 'English', 'Arts', 'MacEwan University'),
(2641, 'Chemistry', 'Science', 'Mount Royal University'),
(2642, 'Chemistry', 'Science', 'MacEwan University'),
(2643, 'Fine Arts', 'Arts', 'NorQuest College'),
(2644, 'Drama', 'Arts', 'University of Calgary'),
(2645, 'Finance', 'Business', 'NAIT'),
(2646, 'Film', 'Arts', 'Bow Valley University'),
(2647, 'Computer Science', 'Science', 'NAIT'),
(2648, 'Chemistry', 'Science', 'NAIT'),
(2649, 'Accounting', 'Business', 'MacEwan University'),
(2650, 'Math', 'Science', 'Mount Royal University'),
(2651, 'Chemistry', 'Science', 'NAIT'),
(2652, 'Music', 'Arts', 'MacEwan University'),
(2653, 'Economics', 'Business', 'University of Calgary'),
(2654, 'Math', 'Science', 'NAIT'),
(2655, 'Film', 'Arts', 'NorQuest College'),
(2656, 'Psychology', 'Science', 'SAIT'),
(2657, 'Finance', 'Business', 'Athabasca University'),
(2658, 'Biology', 'Science', 'NorQuest College'),
(2659, 'History', 'Arts', 'Athabasca University'),
(2660, 'Fine Arts', 'Arts', 'University of Alberta'),
(2661, 'Psychology', 'Science', 'NAIT'),
(2662, 'Accounting', 'Business', 'Athabasca University'),
(2663, 'History', 'Arts', 'NAIT'),
(2664, 'Law', 'Law', 'MacEwan University'),
(2665, 'Biology', 'Science', 'SAIT'),
(2666, 'History', 'Arts', 'NorQuest College'),
(2667, 'Music', 'Arts', 'Mount Royal University'),
(2668, 'Accounting', 'Business', 'NAIT'),
(2669, 'Chemistry', 'Science', 'Athabasca University'),
(2670, 'Finance', 'Business', 'Mount Royal University'),
(2671, 'Chemistry', 'Science', 'MacEwan University'),
(2672, 'Physics', 'Science', 'SAIT'),
(2673, 'Finance', 'Business', 'NAIT'),
(2674, 'English', 'Arts', 'Bow Valley University'),
(2675, 'Accounting', 'Business', 'University of Alberta'),
(2676, 'English', 'Arts', 'MacEwan University'),
(2677, 'Psychology', 'Science', 'MacEwan University'),
(2678, 'Chemistry', 'Science', 'Mount Royal University'),
(2679, 'Biology', 'Science', 'University of Calgary'),
(2680, 'Finance', 'Business', 'Bow Valley University'),
(2681, 'Biology', 'Science', 'Bow Valley University'),
(2682, 'Biology', 'Science', 'University of Calgary'),
(2683, 'Biology', 'Science', 'SAIT'),
(2684, 'Law', 'Law', 'Bow Valley University'),
(2685, 'Film', 'Arts', 'Mount Royal University'),
(2686, 'Accounting', 'Business', 'SAIT'),
(2687, 'Computer Science', 'Science', 'University of Alberta'),
(2688, 'Film', 'Arts', 'University of Calgary'),
(2689, 'Biology', 'Science', 'University of Calgary'),
(2690, 'Music', 'Arts', 'NAIT'),
(2691, 'Law', 'Law', 'SAIT'),
(2692, 'Psychology', 'Science', 'MacEwan University'),
(2693, 'Psychology', 'Science', 'University of Alberta'),
(2694, 'Chemistry', 'Science', 'Bow Valley University'),
(2695, 'History', 'Arts', 'Athabasca University'),
(2696, 'Chemistry', 'Science', 'Bow Valley University'),
(2697, 'Chemistry', 'Science', 'NorQuest College'),
(2698, 'Biology', 'Science', 'University of Calgary'),
(2699, 'Fine Arts', 'Arts', 'University of Alberta'),
(2700, 'Biology', 'Science', 'Mount Royal University'),
(2701, 'Music', 'Arts', 'MacEwan University'),
(2702, 'History', 'Arts', 'NorQuest College'),
(2703, 'Economics', 'Business', 'University of Calgary'),
(2704, 'Fine Arts', 'Arts', 'Athabasca University'),
(2705, 'Accounting', 'Business', 'NAIT'),
(2706, 'English', 'Arts', 'University of Alberta'),
(2707, 'Psychology', 'Science', 'SAIT'),
(2708, 'Computer Science', 'Science', 'NorQuest College'),
(2709, 'Fine Arts', 'Arts', 'SAIT'),
(2710, 'Biology', 'Science', 'Athabasca University'),
(2711, 'Finance', 'Business', 'MacEwan University'),
(2712, 'Biology', 'Science', 'NorQuest College'),
(2713, 'Biology', 'Science', 'MacEwan University'),
(2714, 'Accounting', 'Business', 'MacEwan University'),
(2715, 'Finance', 'Business', 'NorQuest College'),
(2716, 'Finance', 'Business', 'SAIT'),
(2717, 'Computer Science', 'Science', 'Bow Valley University'),
(2718, 'Accounting', 'Business', 'NAIT'),
(2719, 'Music', 'Arts', 'Athabasca University'),
(2720, 'Music', 'Arts', 'University of Calgary'),
(2721, 'Math', 'Science', 'NAIT'),
(2722, 'Physics', 'Science', 'MacEwan University'),
(2723, 'Computer Science', 'Science', 'University of Calgary'),
(2724, 'Computer Science', 'Science', 'University of Calgary'),
(2725, 'English', 'Arts', 'University of Calgary'),
(2726, 'Math', 'Science', 'Athabasca University'),
(2727, 'Law', 'Law', 'University of Calgary'),
(2728, 'Accounting', 'Business', 'University of Calgary'),
(2729, 'Biology', 'Science', 'Bow Valley University'),
(2730, 'Accounting', 'Business', 'Mount Royal University'),
(2731, 'Fine Arts', 'Arts', 'NorQuest College'),
(2732, 'Psychology', 'Science', 'University of Calgary'),
(2733, 'Accounting', 'Business', 'Bow Valley University'),
(2734, 'Finance', 'Business', 'MacEwan University'),
(2735, 'Finance', 'Business', 'SAIT'),
(2736, 'Computer Science', 'Science', 'Athabasca University'),
(2737, 'Biology', 'Science', 'SAIT'),
(2738, 'Accounting', 'Business', 'SAIT'),
(2739, 'Film', 'Arts', 'NAIT'),
(2740, 'Economics', 'Business', 'University of Alberta'),
(2741, 'Accounting', 'Business', 'NorQuest College'),
(2742, 'Law', 'Law', 'MacEwan University'),
(2743, 'Music', 'Arts', 'SAIT'),
(2744, 'Accounting', 'Business', 'Mount Royal University'),
(2745, 'Computer Science', 'Science', 'Mount Royal University'),
(2746, 'English', 'Arts', 'University of Alberta'),
(2747, 'Chemistry', 'Science', 'Mount Royal University'),
(2748, 'Computer Science', 'Science', 'MacEwan University'),
(2749, 'Chemistry', 'Science', 'NAIT'),
(2750, 'Fine Arts', 'Arts', 'Athabasca University'),
(2751, 'Drama', 'Arts', 'NAIT'),
(2752, 'Finance', 'Business', 'MacEwan University'),
(2753, 'Finance', 'Business', 'University of Alberta'),
(2754, 'Fine Arts', 'Arts', 'Bow Valley University'),
(2755, 'Fine Arts', 'Arts', 'MacEwan University'),
(2756, 'Drama', 'Arts', 'Bow Valley University'),
(2757, 'Film', 'Arts', 'SAIT'),
(2758, 'Music', 'Arts', 'SAIT'),
(2759, 'Fine Arts', 'Arts', 'Athabasca University'),
(2760, 'Accounting', 'Business', 'Bow Valley University'),
(2761, 'Finance', 'Business', 'NAIT'),
(2762, 'Computer Science', 'Science', 'Athabasca University'),
(2763, 'Music', 'Arts', 'NorQuest College'),
(2764, 'Music', 'Arts', 'University of Calgary'),
(2765, 'Drama', 'Arts', 'NAIT'),
(2766, 'Accounting', 'Business', 'MacEwan University'),
(2767, 'Biology', 'Science', 'SAIT'),
(2768, 'Psychology', 'Science', 'NorQuest College'),
(2769, 'Music', 'Arts', 'NAIT'),
(2770, 'English', 'Arts', 'Bow Valley University'),
(2771, 'Biology', 'Science', 'Bow Valley University'),
(2772, 'Computer Science', 'Science', 'University of Alberta'),
(2773, 'Biology', 'Science', 'NAIT'),
(2774, 'Physics', 'Science', 'SAIT'),
(2775, 'Fine Arts', 'Arts', 'Athabasca University'),
(2776, 'Psychology', 'Science', 'University of Alberta'),
(2777, 'Music', 'Arts', 'NAIT'),
(2778, 'English', 'Arts', 'Athabasca University'),
(2779, 'Physics', 'Science', 'Mount Royal University'),
(2780, 'Chemistry', 'Science', 'Athabasca University'),
(2781, 'Music', 'Arts', 'Bow Valley University'),
(2782, 'Psychology', 'Science', 'University of Calgary'),
(2783, 'English', 'Arts', 'SAIT'),
(2784, 'Economics', 'Business', 'Athabasca University'),
(2785, 'Fine Arts', 'Arts', 'MacEwan University'),
(2786, 'Economics', 'Business', 'Bow Valley University'),
(2787, 'Chemistry', 'Science', 'Mount Royal University'),
(2788, 'Fine Arts', 'Arts', 'Mount Royal University'),
(2789, 'Math', 'Science', 'Athabasca University'),
(2790, 'Accounting', 'Business', 'NAIT'),
(2791, 'Math', 'Science', 'University of Calgary'),
(2792, 'Law', 'Law', 'SAIT'),
(2793, 'English', 'Arts', 'University of Alberta'),
(2794, 'Psychology', 'Science', 'University of Alberta'),
(2795, 'Economics', 'Business', 'MacEwan University'),
(2796, 'Economics', 'Business', 'Mount Royal University'),
(2797, 'Drama', 'Arts', 'Bow Valley University'),
(2798, 'Drama', 'Arts', 'SAIT'),
(2799, 'Computer Science', 'Science', 'NorQuest College'),
(2800, 'Psychology', 'Science', 'University of Alberta'),
(2801, 'Law', 'Law', 'Bow Valley University'),
(2802, 'Finance', 'Business', 'MacEwan University'),
(2803, 'History', 'Arts', 'University of Alberta'),
(2804, 'Finance', 'Business', 'University of Calgary'),
(2805, 'Drama', 'Arts', 'Bow Valley University'),
(2806, 'Accounting', 'Business', 'Mount Royal University'),
(2807, 'Chemistry', 'Science', 'NAIT'),
(2808, 'Biology', 'Science', 'NorQuest College'),
(2809, 'Biology', 'Science', 'NAIT'),
(2810, 'Biology', 'Science', 'NAIT'),
(2811, 'Finance', 'Business', 'University of Alberta'),
(2812, 'Accounting', 'Business', 'NAIT'),
(2813, 'Chemistry', 'Science', 'University of Alberta'),
(2814, 'Accounting', 'Business', 'University of Calgary'),
(2815, 'Psychology', 'Science', 'University of Alberta'),
(2816, 'Psychology', 'Science', 'Bow Valley University'),
(2817, 'Film', 'Arts', 'NAIT'),
(2818, 'English', 'Arts', 'SAIT'),
(2819, 'Film', 'Arts', 'University of Calgary'),
(2820, 'Finance', 'Business', 'SAIT'),
(2821, 'Drama', 'Arts', 'NAIT'),
(2822, 'Chemistry', 'Science', 'Athabasca University'),
(2823, 'Fine Arts', 'Arts', 'University of Calgary'),
(2824, 'Computer Science', 'Science', 'MacEwan University'),
(2825, 'Biology', 'Science', 'University of Alberta'),
(2826, 'English', 'Arts', 'University of Alberta'),
(2827, 'Computer Science', 'Science', 'Athabasca University'),
(2828, 'Accounting', 'Business', 'MacEwan University'),
(2829, 'Film', 'Arts', 'Athabasca University'),
(2830, 'Economics', 'Business', 'NAIT'),
(2831, 'Math', 'Science', 'SAIT'),
(2832, 'English', 'Arts', 'Bow Valley University'),
(2833, 'Math', 'Science', 'University of Calgary'),
(2834, 'Drama', 'Arts', 'Bow Valley University'),
(2835, 'Psychology', 'Science', 'University of Calgary'),
(2836, 'Math', 'Science', 'University of Alberta'),
(2837, 'Drama', 'Arts', 'SAIT'),
(2838, 'Chemistry', 'Science', 'Mount Royal University'),
(2839, 'Film', 'Arts', 'NAIT'),
(2840, 'Accounting', 'Business', 'SAIT'),
(2841, 'Drama', 'Arts', 'University of Calgary'),
(2842, 'Drama', 'Arts', 'NorQuest College'),
(2843, 'Fine Arts', 'Arts', 'University of Calgary'),
(2844, 'Psychology', 'Science', 'Bow Valley University'),
(2845, 'History', 'Arts', 'MacEwan University'),
(2846, 'Chemistry', 'Science', 'Bow Valley University'),
(2847, 'Music', 'Arts', 'MacEwan University'),
(2848, 'Film', 'Arts', 'NorQuest College'),
(2849, 'Psychology', 'Science', 'NorQuest College'),
(2850, 'Drama', 'Arts', 'Bow Valley University'),
(2851, 'Computer Science', 'Science', 'University of Calgary'),
(2852, 'Math', 'Science', 'University of Calgary'),
(2853, 'Fine Arts', 'Arts', 'SAIT'),
(2854, 'Physics', 'Science', 'NAIT'),
(2855, 'Film', 'Arts', 'University of Alberta'),
(2856, 'Chemistry', 'Science', 'NAIT'),
(2857, 'Fine Arts', 'Arts', 'Athabasca University'),
(2858, 'History', 'Arts', 'SAIT'),
(2859, 'Law', 'Law', 'NorQuest College'),
(2860, 'Physics', 'Science', 'SAIT'),
(2861, 'Economics', 'Business', 'MacEwan University'),
(2862, 'Drama', 'Arts', 'Mount Royal University'),
(2863, 'Music', 'Arts', 'Bow Valley University'),
(2864, 'Psychology', 'Science', 'SAIT'),
(2865, 'English', 'Arts', 'University of Calgary'),
(2866, 'Accounting', 'Business', 'MacEwan University'),
(2867, 'Biology', 'Science', 'Athabasca University'),
(2868, 'Chemistry', 'Science', 'SAIT'),
(2869, 'History', 'Arts', 'NAIT'),
(2870, 'History', 'Arts', 'NAIT'),
(2871, 'Economics', 'Business', 'SAIT'),
(2872, 'Accounting', 'Business', 'University of Alberta'),
(2873, 'Fine Arts', 'Arts', 'Bow Valley University'),
(2874, 'English', 'Arts', 'NAIT'),
(2875, 'Economics', 'Business', 'University of Calgary'),
(2876, 'Psychology', 'Science', 'University of Alberta'),
(2877, 'Chemistry', 'Science', 'Bow Valley University'),
(2878, 'Drama', 'Arts', 'University of Alberta'),
(2879, 'Accounting', 'Business', 'Bow Valley University'),
(2880, 'Drama', 'Arts', 'Mount Royal University'),
(2881, 'Music', 'Arts', 'NorQuest College'),
(2882, 'Drama', 'Arts', 'Bow Valley University'),
(2883, 'Music', 'Arts', 'University of Alberta'),
(2884, 'English', 'Arts', 'Mount Royal University'),
(2885, 'Drama', 'Arts', 'Mount Royal University'),
(2886, 'Film', 'Arts', 'NorQuest College'),
(2887, 'English', 'Arts', 'Bow Valley University'),
(2888, 'History', 'Arts', 'University of Alberta'),
(2889, 'English', 'Arts', 'University of Alberta'),
(2890, 'Drama', 'Arts', 'Athabasca University'),
(2891, 'Chemistry', 'Science', 'University of Alberta'),
(2892, 'Finance', 'Business', 'Mount Royal University'),
(2893, 'Finance', 'Business', 'Bow Valley University'),
(2894, 'Film', 'Arts', 'University of Calgary'),
(2895, 'Math', 'Science', 'Bow Valley University'),
(2896, 'Law', 'Law', 'University of Calgary'),
(2897, 'English', 'Arts', 'NAIT'),
(2898, 'Law', 'Law', 'University of Calgary'),
(2899, 'History', 'Arts', 'Mount Royal University'),
(2900, 'Computer Science', 'Science', 'NorQuest College'),
(2901, 'English', 'Arts', 'Mount Royal University'),
(2902, 'Film', 'Arts', 'NorQuest College'),
(2903, 'English', 'Arts', 'MacEwan University'),
(2904, 'Drama', 'Arts', 'MacEwan University'),
(2905, 'Film', 'Arts', 'NAIT'),
(2906, 'Fine Arts', 'Arts', 'MacEwan University'),
(2907, 'English', 'Arts', 'Bow Valley University'),
(2908, 'English', 'Arts', 'NorQuest College'),
(2909, 'Biology', 'Science', 'SAIT'),
(2910, 'Film', 'Arts', 'NorQuest College'),
(2911, 'History', 'Arts', 'NAIT'),
(2912, 'Accounting', 'Business', 'NAIT'),
(2913, 'Math', 'Science', 'SAIT'),
(2914, 'Computer Science', 'Science', 'Athabasca University'),
(2915, 'Chemistry', 'Science', 'Athabasca University'),
(2916, 'Math', 'Science', 'NAIT'),
(2917, 'Film', 'Arts', 'Athabasca University'),
(2918, 'Finance', 'Business', 'SAIT'),
(2919, 'Computer Science', 'Science', 'University of Alberta'),
(2920, 'Math', 'Science', 'Athabasca University'),
(2921, 'Computer Science', 'Science', 'Bow Valley University'),
(2922, 'Computer Science', 'Science', 'Mount Royal University'),
(2923, 'Economics', 'Business', 'SAIT'),
(2924, 'Finance', 'Business', 'MacEwan University'),
(2925, 'History', 'Arts', 'University of Alberta'),
(2926, 'Fine Arts', 'Arts', 'NorQuest College'),
(2927, 'Law', 'Law', 'NAIT'),
(2928, 'Math', 'Science', 'Mount Royal University'),
(2929, 'Psychology', 'Science', 'University of Calgary'),
(2930, 'Music', 'Arts', 'NAIT'),
(2931, 'Accounting', 'Business', 'NAIT'),
(2932, 'Math', 'Science', 'NorQuest College'),
(2933, 'Math', 'Science', 'MacEwan University'),
(2934, 'Finance', 'Business', 'NorQuest College'),
(2935, 'Law', 'Law', 'SAIT'),
(2936, 'Computer Science', 'Science', 'University of Calgary'),
(2937, 'Drama', 'Arts', 'University of Calgary'),
(2938, 'History', 'Arts', 'Bow Valley University'),
(2939, 'Math', 'Science', 'Athabasca University'),
(2940, 'History', 'Arts', 'NorQuest College'),
(2941, 'Film', 'Arts', 'University of Alberta'),
(2942, 'Film', 'Arts', 'University of Alberta'),
(2943, 'Law', 'Law', 'Athabasca University'),
(2944, 'Computer Science', 'Science', 'University of Calgary'),
(2945, 'History', 'Arts', 'NorQuest College'),
(2946, 'Fine Arts', 'Arts', 'Mount Royal University'),
(2947, 'Finance', 'Business', 'SAIT'),
(2948, 'Economics', 'Business', 'Mount Royal University'),
(2949, 'Psychology', 'Science', 'University of Calgary'),
(2950, 'Math', 'Science', 'University of Calgary'),
(2951, 'Fine Arts', 'Arts', 'University of Calgary'),
(2952, 'Physics', 'Science', 'MacEwan University'),
(2953, 'Fine Arts', 'Arts', 'NAIT'),
(2954, 'Physics', 'Science', 'Bow Valley University'),
(2955, 'Psychology', 'Science', 'MacEwan University'),
(2956, 'Chemistry', 'Science', 'MacEwan University'),
(2957, 'Chemistry', 'Science', 'NAIT'),
(2958, 'Finance', 'Business', 'University of Calgary'),
(2959, 'Music', 'Arts', 'Bow Valley University'),
(2960, 'Fine Arts', 'Arts', 'University of Calgary'),
(2961, 'Fine Arts', 'Arts', 'University of Alberta'),
(2962, 'Math', 'Science', 'NorQuest College'),
(2963, 'Fine Arts', 'Arts', 'University of Calgary'),
(2964, 'Psychology', 'Science', 'Bow Valley University'),
(2965, 'Law', 'Law', 'NAIT'),
(2966, 'Music', 'Arts', 'University of Calgary'),
(2967, 'Finance', 'Business', 'Mount Royal University'),
(2968, 'Chemistry', 'Science', 'NAIT'),
(2969, 'Drama', 'Arts', 'NAIT'),
(2970, 'Finance', 'Business', 'Mount Royal University'),
(2971, 'Economics', 'Business', 'Bow Valley University'),
(2972, 'Music', 'Arts', 'Mount Royal University'),
(2973, 'Law', 'Law', 'Mount Royal University'),
(2974, 'English', 'Arts', 'Bow Valley University'),
(2975, 'Computer Science', 'Science', 'Athabasca University'),
(2976, 'Economics', 'Business', 'SAIT'),
(2977, 'Computer Science', 'Science', 'Athabasca University'),
(2978, 'Chemistry', 'Science', 'NAIT'),
(2979, 'Law', 'Law', 'Athabasca University'),
(2980, 'History', 'Arts', 'SAIT'),
(2981, 'Accounting', 'Business', 'SAIT'),
(2982, 'Film', 'Arts', 'University of Calgary'),
(2983, 'English', 'Arts', 'University of Calgary'),
(2984, 'Law', 'Law', 'University of Calgary'),
(2985, 'Math', 'Science', 'NorQuest College'),
(2986, 'Finance', 'Business', 'NAIT'),
(2987, 'Law', 'Law', 'Athabasca University'),
(2988, 'English', 'Arts', 'Bow Valley University'),
(2989, 'Chemistry', 'Science', 'Athabasca University'),
(2990, 'Physics', 'Science', 'NorQuest College'),
(2991, 'Chemistry', 'Science', 'University of Calgary'),
(2992, 'Fine Arts', 'Arts', 'MacEwan University'),
(2993, 'Music', 'Arts', 'NAIT'),
(2994, 'Drama', 'Arts', 'Bow Valley University'),
(2995, 'Film', 'Arts', 'University of Alberta'),
(2996, 'Drama', 'Arts', 'NorQuest College'),
