INSERT INTO Student (StudentId, Major, Gender) VALUES
(105848, 'Fine Arts', 'Male'),
(105849, 'Physics', 'Male'),
(105850, 'Chemistry', 'Male'),
(105851, 'Film', 'Female'),
(105852, 'Accounting', 'Male'),
(105853, 'Film', 'Female'),
(105854, 'Accounting', 'Female'),
(105855, 'Economics', 'Male'),
(105856, 'Drama', 'Male'),
(105857, 'Economics', 'Male'),
(105858, 'Drama', 'Male'),
(105859, 'History', 'Male'),
(105860, 'Biology', 'Female'),
(105861, 'Chemistry', 'Female'),
(105862, 'Finance', 'Non-binary'),
(105863, 'Math', 'Female'),
(105864, 'Chemistry', 'Male'),
(105865, 'Computer Science', 'Male'),
(105866, 'Economics', 'Female'),
(105867, 'Physics', 'Male'),
(105868, 'Accounting', 'Male'),
(105869, 'Fine Arts', 'Male'),
(105870, 'English', 'Male'),
(105871, 'Accounting', 'Male'),
(105872, 'Biology', 'Male'),
(105873, 'Fine Arts', 'Male'),
(105874, 'Accounting', 'Male'),
(105875, 'Biology', 'Male'),
(105876, 'Fine Arts', 'Female'),
(105877, 'Finance', 'Male'),
(105878, 'Film', 'Female'),
(105879, 'Law', 'Male'),
(105880, 'Economics', 'Non-binary'),
(105881, 'Physics', 'Female'),
(105882, 'Music', 'Female'),
(105883, 'Economics', 'Male'),
(105884, 'Music', 'Male'),
(105885, 'Computer Science', 'Female'),
(105886, 'Physics', 'Male'),
(105887, 'English', 'Male'),
(105888, 'Psychology', 'Female'),
(105889, 'Fine Arts', 'Female'),
(105890, 'Accounting', 'Female'),
(105891, 'Physics', 'Female'),
(105892, 'Drama', 'Female'),
(105893, 'History', 'Male'),
(105894, 'Chemistry', 'Male'),
(105895, 'Physics', 'Male'),
(105896, 'Film', 'Female'),
(105897, 'Physics', 'Female'),
(105898, 'Math', 'Female'),
(105899, 'Accounting', 'Male'),
(105900, 'Computer Science', 'Female'),
(105901, 'Physics', 'Female'),
(105902, 'Law', 'Female'),
(105903, 'Math', 'Female'),
(105904, 'Fine Arts', 'Male'),
(105905, 'Chemistry', 'Male'),
(105906, 'History', 'Male'),
(105907, 'Psychology', 'Female'),
(105908, 'Economics', 'Female'),
(105909, 'History', 'Male'),
(105910, 'Fine Arts', 'Female'),
(105911, 'Finance', 'Female'),
(105912, 'History', 'Female'),
(105913, 'Physics', 'Female'),
(105914, 'Film', 'Male'),
(105915, 'Biology', 'Male'),
(105916, 'Math', 'Female'),
(105917, 'Math', 'Male'),
(105918, 'Film', 'Male'),
(105919, 'Chemistry', 'Female'),
(105920, 'Law', 'Male'),
(105921, 'Music', 'Female'),
(105922, 'Accounting', 'Male'),
(105923, 'Biology', 'Male'),
(105924, 'Chemistry', 'Female'),
(105925, 'Psychology', 'Female'),
(105926, 'Film', 'Male'),
(105927, 'Computer Science', 'Male'),
(105928, 'English', 'Female'),
(105929, 'Finance', 'Male'),
(105930, 'Fine Arts', 'Female'),
(105931, 'Film', 'Male'),
(105932, 'Fine Arts', 'Male'),
(105933, 'Law', 'Male'),
(105934, 'Computer Science', 'Female'),
(105935, 'Fine Arts', 'Male'),
(105936, 'Biology', 'Female'),
(105937, 'Computer Science', 'Female'),
(105938, 'Film', 'Male'),
(105939, 'English', 'Female'),
(105940, 'Finance', 'Female'),
(105941, 'Chemistry', 'Female'),
(105942, 'Psychology', 'Male'),
(105943, 'Law', 'Male'),
(105944, 'Law', 'Female'),
(105945, 'Fine Arts', 'Female'),
(105946, 'Biology', 'Female'),
(105947, 'Physics', 'Female'),
(105948, 'Physics', 'Female'),
(105949, 'Chemistry', 'Female'),
(105950, 'Fine Arts', 'Male'),
(105951, 'Music', 'Male'),
(105952, 'Computer Science', 'Male'),
(105953, 'Finance', 'Male'),
(105954, 'Law', 'Female'),
(105955, 'Physics', 'Female'),
(105956, 'Film', 'Male'),
(105957, 'Accounting', 'Female'),
(105958, 'Finance', 'Female'),
(105959, 'Finance', 'Female'),
(105960, 'Biology', 'Female'),
(105961, 'Finance', 'Female'),
(105962, 'Drama', 'Non-binary'),
(105963, 'Math', 'Male'),
(105964, 'Chemistry', 'Female'),
(105965, 'English', 'Male'),
(105966, 'History', 'Male'),
(105967, 'Psychology', 'Female'),
(105968, 'Law', 'Male'),
(105969, 'Psychology', 'Female'),
(105970, 'English', 'Male'),
(105971, 'History', 'Female'),
(105972, 'Music', 'Female'),
(105973, 'Chemistry', 'Male'),
(105974, 'History', 'Female'),
(105975, 'Math', 'Female'),
(105976, 'Accounting', 'Male'),
(105977, 'History', 'Female'),
(105978, 'Music', 'Female'),
(105979, 'Biology', 'Female'),
(105980, 'Accounting', 'Male'),
(105981, 'Psychology', 'Female'),
(105982, 'Finance', 'Female'),
(105983, 'Economics', 'Female'),
(105984, 'Accounting', 'Female'),
(105985, 'Psychology', 'Female'),
(105986, 'Computer Science', 'Female'),
(105987, 'Finance', 'Female'),
(105988, 'Law', 'Male'),
(105989, 'Economics', 'Male'),
(105990, 'Drama', 'Female'),
(105991, 'Psychology', 'Female'),
(105992, 'Math', 'Non-binary'),
(105993, 'Math', 'Female'),
(105994, 'Drama', 'Male'),
(105995, 'Drama', 'Female'),
(105996, 'Physics', 'Male'),
(105997, 'Biology', 'Female'),
(105998, 'Biology', 'Female'),
(105999, 'Drama', 'Male');

INSERT INTO Student (StudentId, Major, Gender) VALUES
(106000, 'Psychology', 'Female'),
(106001, 'Law', 'Male'),
(106002, 'Music', 'Male'),
(106003, 'Physics', 'Female'),
(106004, 'Law', 'Male'),
(106005, 'Math', 'Female'),
(106006, 'Drama', 'Male'),
(106007, 'Music', 'Female'),
(106008, 'Math', 'Male'),
(106009, 'History', 'Female'),
(106010, 'Accounting', 'Male'),
(106011, 'Accounting', 'Female'),
(106012, 'Economics', 'Female'),
(106013, 'Biology', 'Male'),
(106014, 'Drama', 'Male'),
(106015, 'Math', 'Male'),
(106016, 'Chemistry', 'Female'),
(106017, 'Biology', 'Female'),
(106018, 'Chemistry', 'Female'),
(106019, 'Drama', 'Female'),
(106020, 'Physics', 'Female'),
(106021, 'Economics', 'Female'),
(106022, 'Economics', 'Female'),
(106023, 'Law', 'Male'),
(106024, 'Chemistry', 'Female'),
(106025, 'Drama', 'Female'),
(106026, 'Accounting', 'Male'),
(106027, 'Film', 'Female'),
(106028, 'Finance', 'Male'),
(106029, 'Psychology', 'Female'),
(106030, 'Physics', 'Male'),
(106031, 'Drama', 'Female'),
(106032, 'Finance', 'Female'),
(106033, 'Film', 'Male'),
(106034, 'Physics', 'Female'),
(106035, 'Biology', 'Male'),
(106036, 'English', 'Female'),
(106037, 'English', 'Female'),
(106038, 'Film', 'Female'),
(106039, 'Drama', 'Male'),
(106040, 'Economics', 'Male'),
(106041, 'Accounting', 'Male'),
(106042, 'Computer Science', 'Female'),
(106043, 'Law', 'Male'),
(106044, 'Chemistry', 'Male'),
(106045, 'Psychology', 'Female'),
(106046, 'Biology', 'Female'),
(106047, 'Finance', 'Female'),
(106048, 'Math', 'Non-binary'),
(106049, 'Economics', 'Male'),
(106050, 'Accounting', 'Female'),
(106051, 'Music', 'Female'),
(106052, 'History', 'Male'),
(106053, 'Finance', 'Female'),
(106054, 'Music', 'Female'),
(106055, 'Chemistry', 'Male'),
(106056, 'Math', 'Male'),
(106057, 'Music', 'Female'),
(106058, 'Music', 'Female'),
(106059, 'Drama', 'Male'),
(106060, 'Accounting', 'Male'),
(106061, 'Chemistry', 'Male'),
(106062, 'Fine Arts', 'Male'),
(106063, 'Law', 'Female'),
(106064, 'Law', 'Male'),
(106065, 'Chemistry', 'Male'),
(106066, 'Film', 'Female'),
(106067, 'Finance', 'Male'),
(106068, 'Economics', 'Male'),
(106069, 'History', 'Male'),
(106070, 'Drama', 'Female'),
(106071, 'Economics', 'Male'),
(106072, 'Psychology', 'Female'),
(106073, 'Fine Arts', 'Male'),
(106074, 'Law', 'Female'),
(106075, 'History', 'Female'),
(106076, 'Finance', 'Female'),
(106077, 'Film', 'Female'),
(106078, 'Math', 'Male'),
(106079, 'Fine Arts', 'Female'),
(106080, 'Chemistry', 'Female'),
(106081, 'Computer Science', 'Female'),
(106082, 'Law', 'Female'),
(106083, 'Physics', 'Male'),
(106084, 'Biology', 'Male'),
(106085, 'Math', 'Female'),
(106086, 'English', 'Female'),
(106087, 'History', 'Male'),
(106088, 'Finance', 'Male'),
(106089, 'Drama', 'Male'),
(106090, 'Music', 'Female'),
(106091, 'Economics', 'Male'),
(106092, 'Biology', 'Male'),
(106093, 'Physics', 'Female'),
(106094, 'Biology', 'Female'),
(106095, 'History', 'Female'),
(106096, 'History', 'Female'),
(106097, 'Computer Science', 'Male'),
(106098, 'Physics', 'Male'),
(106099, 'Psychology', 'Male'),
(106100, 'Biology', 'Male'),
(106101, 'Economics', 'Non-binary'),
(106102, 'Physics', 'Male'),
(106103, 'Chemistry', 'Male'),
(106104, 'Drama', 'Male'),
(106105, 'Music', 'Female'),
(106106, 'Biology', 'Male'),
(106107, 'Economics', 'Male'),
(106108, 'Finance', 'Female'),
(106109, 'Music', 'Male'),
(106110, 'Accounting', 'Female'),
(106111, 'Music', 'Female'),
(106112, 'Economics', 'Male'),
(106113, 'Law', 'Male'),
(106114, 'Accounting', 'Male'),
(106115, 'Film', 'Male'),
(106116, 'Biology', 'Male'),
(106117, 'Music', 'Female'),
(106118, 'Economics', 'Male'),
(106119, 'Math', 'Male'),
(106120, 'Film', 'Female'),
(106121, 'Psychology', 'Male'),
(106122, 'Psychology', 'Female'),
(106123, 'Chemistry', 'Female'),
(106124, 'Psychology', 'Female'),
(106125, 'Physics', 'Male'),
(106126, 'Biology', 'Male'),
(106127, 'Biology', 'Male'),
(106128, 'Economics', 'Non-binary'),
(106129, 'Physics', 'Female'),
(106130, 'Music', 'Female'),
(106131, 'Biology', 'Female'),
(106132, 'Fine Arts', 'Female'),
(106133, 'Economics', 'Female'),
(106134, 'Chemistry', 'Female'),
(106135, 'Film', 'Female'),
(106136, 'Finance', 'Male'),
(106137, 'Accounting', 'Female'),
(106138, 'Computer Science', 'Female'),
(106139, 'Physics', 'Male'),
(106140, 'Computer Science', 'Female'),
(106141, 'History', 'Female'),
(106142, 'Law', 'Male'),
(106143, 'Math', 'Female'),
(106144, 'Math', 'Male'),
(106145, 'Law', 'Female'),
(106146, 'Computer Science', 'Male'),
(106147, 'Physics', 'Female'),
(106148, 'Math', 'Male'),
(106149, 'Drama', 'Male'),
(106150, 'Drama', 'Male'),
(106151, 'Economics', 'Female'),
(106152, 'Fine Arts', 'Male'),
(106153, 'Economics', 'Male'),
(106154, 'Biology', 'Male'),
(106155, 'English', 'Male'),
(106156, 'Law', 'Male'),
(106157, 'Biology', 'Female'),
(106158, 'History', 'Female'),
(106159, 'Music', 'Female'),
(106160, 'Physics', 'Male'),
(106161, 'Math', 'Male'),
(106162, 'Music', 'Female'),
(106163, 'Fine Arts', 'Male'),
(106164, 'Computer Science', 'Female'),
(106165, 'Biology', 'Male'),
(106166, 'Biology', 'Male'),
(106167, 'Chemistry', 'Male'),
(106168, 'English', 'Male'),
(106169, 'Psychology', 'Male'),
(106170, 'Economics', 'Male'),
(106171, 'Psychology', 'Female'),
(106172, 'Psychology', 'Male'),
(106173, 'Computer Science', 'Female'),
(106174, 'Music', 'Male'),
(106175, 'Fine Arts', 'Female'),
(106176, 'Psychology', 'Male'),
(106177, 'Biology', 'Male'),
(106178, 'Film', 'Male'),
(106179, 'Math', 'Male'),
(106180, 'Psychology', 'Male'),
(106181, 'Fine Arts', 'Male'),
(106182, 'Psychology', 'Male'),
(106183, 'Psychology', 'Male'),
(106184, 'English', 'Female'),
(106185, 'History', 'Male'),
(106186, 'English', 'Female'),
(106187, 'Accounting', 'Female'),
(106188, 'Accounting', 'Female'),
(106189, 'Finance', 'Female'),
(106190, 'Biology', 'Female'),
(106191, 'Drama', 'Female'),
(106192, 'Film', 'Male'),
(106193, 'Drama', 'Male'),
(106194, 'Drama', 'Male'),
(106195, 'Accounting', 'Male'),
(106196, 'Law', 'Female'),
(106197, 'Physics', 'Female'),
(106198, 'Computer Science', 'Male'),
(106199, 'Drama', 'Male'),
(106200, 'Biology', 'Male'),
(106201, 'English', 'Female'),
(106202, 'Accounting', 'Female'),
(106203, 'Biology', 'Female'),
(106204, 'Finance', 'Male'),
(106205, 'Drama', 'Female'),
(106206, 'Biology', 'Female'),
(106207, 'Computer Science', 'Male'),
(106208, 'Economics', 'Male'),
(106209, 'Computer Science', 'Male'),
(106210, 'Math', 'Female'),
(106211, 'Psychology', 'Female'),
(106212, 'Drama', 'Male'),
(106213, 'Finance', 'Male'),
(106214, 'Fine Arts', 'Male'),
(106215, 'Psychology', 'Female'),
(106216, 'Computer Science', 'Male'),
(106217, 'Accounting', 'Male'),
(106218, 'English', 'Female'),
(106219, 'Finance', 'Male'),
(106220, 'Law', 'Male'),
(106221, 'Fine Arts', 'Male'),
(106222, 'Psychology', 'Male'),
(106223, 'English', 'Male'),
(106224, 'Music', 'Male'),
(106225, 'Music', 'Non-binary'),
(106226, 'Economics', 'Male'),
(106227, 'Physics', 'Non-binary'),
(106228, 'Physics', 'Male'),
(106229, 'History', 'Male'),
(106230, 'Drama', 'Female'),
(106231, 'Drama', 'Female'),
(106232, 'English', 'Female'),
(106233, 'Math', 'Female'),
(106234, 'Physics', 'Female'),
(106235, 'Economics', 'Female'),
(106236, 'History', 'Female'),
(106237, 'Fine Arts', 'Female'),
(106238, 'Math', 'Male'),
(106239, 'Economics', 'Male'),
(106240, 'Math', 'Female'),
(106241, 'Psychology', 'Female'),
(106242, 'Physics', 'Female'),
(106243, 'Film', 'Male'),
(106244, 'Physics', 'Male'),
(106245, 'Drama', 'Male'),
(106246, 'Drama', 'Female'),
(106247, 'English', 'Female'),
(106248, 'History', 'Female'),
(106249, 'Law', 'Female'),
(106250, 'Computer Science', 'Female'),
(106251, 'Chemistry', 'Male'),
(106252, 'Drama', 'Male'),
(106253, 'Psychology', 'Male'),
(106254, 'Music', 'Male'),
(106255, 'Law', 'Female'),
(106256, 'Psychology', 'Male'),
(106257, 'Finance', 'Female'),
(106258, 'Biology', 'Female'),
(106259, 'Accounting', 'Male'),
(106260, 'Math', 'Female'),
(106261, 'Accounting', 'Female'),
(106262, 'Physics', 'Female'),
(106263, 'Computer Science', 'Male'),
(106264, 'Film', 'Female'),
(106265, 'Finance', 'Male'),
(106266, 'History', 'Male'),
(106267, 'History', 'Male'),
(106268, 'Biology', 'Male'),
(106269, 'Drama', 'Female'),
(106270, 'Psychology', 'Female'),
(106271, 'Law', 'Female'),
(106272, 'Music', 'Female'),
(106273, 'Math', 'Female'),
(106274, 'Film', 'Male'),
(106275, 'Accounting', 'Female'),
(106276, 'Economics', 'Female'),
(106277, 'Finance', 'Male'),
(106278, 'Physics', 'Male'),
(106279, 'Psychology', 'Female'),
(106280, 'English', 'Male'),
(106281, 'Economics', 'Female'),
(106282, 'Music', 'Female'),
(106283, 'Psychology', 'Female'),
(106284, 'Biology', 'Female'),
(106285, 'Film', 'Female'),
(106286, 'Math', 'Male'),
(106287, 'English', 'Male'),
(106288, 'Psychology', 'Male'),
(106289, 'Economics', 'Male'),
(106290, 'Math', 'Female'),
(106291, 'Accounting', 'Female'),
(106292, 'Math', 'Female'),
(106293, 'Film', 'Male'),
(106294, 'English', 'Male'),
(106295, 'Biology', 'Male'),
(106296, 'Economics', 'Male'),
(106297, 'History', 'Male'),
(106298, 'Computer Science', 'Male'),
(106299, 'Psychology', 'Female'),
(106300, 'Law', 'Male'),
(106301, 'Accounting', 'Male'),
(106302, 'Math', 'Female'),
(106303, 'Finance', 'Female'),
(106304, 'Accounting', 'Male'),
(106305, 'Finance', 'Female'),
(106306, 'Psychology', 'Female'),
(106307, 'Psychology', 'Male'),
(106308, 'Music', 'Male'),
(106309, 'Fine Arts', 'Female'),
(106310, 'Math', 'Male'),
(106311, 'Finance', 'Male'),
(106312, 'Chemistry', 'Female'),
(106313, 'History', 'Female'),
(106314, 'Chemistry', 'Male'),
(106315, 'Economics', 'Male'),
(106316, 'Finance', 'Male'),
(106317, 'Psychology', 'Female'),
(106318, 'Chemistry', 'Female'),
(106319, 'Biology', 'Non-binary'),
(106320, 'Physics', 'Female'),
(106321, 'History', 'Female'),
(106322, 'Fine Arts', 'Female'),
(106323, 'Law', 'Male'),
(106324, 'Biology', 'Female'),
(106325, 'Finance', 'Male'),
(106326, 'Finance', 'Male'),
(106327, 'Economics', 'Male'),
(106328, 'Chemistry', 'Female'),
(106329, 'Fine Arts', 'Male'),
(106330, 'Chemistry', 'Male'),
(106331, 'Math', 'Male'),
(106332, 'Computer Science', 'Male'),
(106333, 'Economics', 'Female'),
(106334, 'Math', 'Female'),
(106335, 'Chemistry', 'Female'),
(106336, 'Music', 'Female'),
(106337, 'Accounting', 'Female'),
(106338, 'Drama', 'Female'),
(106339, 'Biology', 'Female'),
(106340, 'Physics', 'Non-binary'),
(106341, 'Law', 'Non-binary'),
(106342, 'Computer Science', 'Male'),
(106343, 'Math', 'Male'),
(106344, 'Law', 'Female'),
(106345, 'Fine Arts', 'Non-binary'),
(106346, 'Economics', 'Male'),
(106347, 'Psychology', 'Male'),
(106348, 'Economics', 'Female'),
(106349, 'Accounting', 'Female'),
(106350, 'Computer Science', 'Male'),
(106351, 'English', 'Male'),
(106352, 'Physics', 'Female'),
(106353, 'History', 'Male'),
(106354, 'Law', 'Female'),
(106355, 'Law', 'Male'),
(106356, 'Music', 'Female'),
(106357, 'Biology', 'Female'),
(106358, 'Drama', 'Male'),
(106359, 'History', 'Female'),
(106360, 'Computer Science', 'Non-binary'),
(106361, 'English', 'Male'),
(106362, 'English', 'Female'),
(106363, 'Music', 'Female'),
(106364, 'Computer Science', 'Female'),
(106365, 'Law', 'Female'),
(106366, 'Accounting', 'Male'),
(106367, 'Accounting', 'Male'),
(106368, 'Economics', 'Male'),
(106369, 'Drama', 'Female'),
(106370, 'Law', 'Female'),
(106371, 'Film', 'Female'),
(106372, 'Fine Arts', 'Female'),
(106373, 'Psychology', 'Male'),
(106374, 'Math', 'Female'),
(106375, 'Fine Arts', 'Male'),
(106376, 'Psychology', 'Female'),
(106377, 'Physics', 'Male'),
(106378, 'History', 'Male'),
(106379, 'Accounting', 'Female'),
(106380, 'Music', 'Female'),
(106381, 'Film', 'Female'),
(106382, 'English', 'Female'),
(106383, 'History', 'Female'),
(106384, 'Drama', 'Female'),
(106385, 'Finance', 'Male'),
(106386, 'Music', 'Female'),
(106387, 'Physics', 'Female'),
(106388, 'Music', 'Female'),
(106389, 'Math', 'Male'),
(106390, 'Economics', 'Female'),
(106391, 'Physics', 'Male'),
(106392, 'Drama', 'Male'),
(106393, 'Biology', 'Male'),
(106394, 'English', 'Male'),
(106395, 'Computer Science', 'Male'),
(106396, 'History', 'Female'),
(106397, 'Fine Arts', 'Female'),
(106398, 'Film', 'Male'),
(106399, 'Chemistry', 'Male'),
(106400, 'English', 'Female'),
(106401, 'Fine Arts', 'Female'),
(106402, 'Film', 'Male'),
(106403, 'Drama', 'Male'),
(106404, 'Physics', 'Male'),
(106405, 'Fine Arts', 'Female'),
(106406, 'Biology', 'Female'),
(106407, 'Math', 'Female'),
(106408, 'Fine Arts', 'Female'),
(106409, 'Finance', 'Female'),
(106410, 'Finance', 'Female'),
(106411, 'Math', 'Male'),
(106412, 'English', 'Female'),
(106413, 'Physics', 'Female'),
(106414, 'Finance', 'Female'),
(106415, 'History', 'Male'),
(106416, 'Music', 'Non-binary'),
(106417, 'Economics', 'Female'),
(106418, 'English', 'Female'),
(106419, 'Film', 'Female'),
(106420, 'Law', 'Male'),
(106421, 'Law', 'Male'),
(106422, 'Chemistry', 'Male'),
(106423, 'Physics', 'Male'),
(106424, 'Drama', 'Female'),
(106425, 'Computer Science', 'Male'),
(106426, 'Music', 'Male'),
(106427, 'Math', 'Male'),
(106428, 'Music', 'Female'),
(106429, 'Fine Arts', 'Male'),
(106430, 'Music', 'Male'),
(106431, 'Film', 'Female'),
(106432, 'Drama', 'Male'),
(106433, 'Finance', 'Female'),
(106434, 'Film', 'Male'),
(106435, 'Fine Arts', 'Male'),
(106436, 'Chemistry', 'Male'),
(106437, 'History', 'Female'),
(106438, 'Accounting', 'Female'),
(106439, 'Finance', 'Female'),
(106440, 'Film', 'Female'),
(106441, 'Computer Science', 'Female'),
(106442, 'Math', 'Male'),
(106443, 'Biology', 'Female'),
(106444, 'History', 'Female'),
(106445, 'Fine Arts', 'Male'),
(106446, 'Drama', 'Male'),
(106447, 'Math', 'Female'),
(106448, 'Drama', 'Female'),
(106449, 'Computer Science', 'Male'),
(106450, 'Music', 'Female'),
(106451, 'Biology', 'Female'),
(106452, 'Biology', 'Male'),
(106453, 'Computer Science', 'Male'),
(106454, 'Biology', 'Male'),
(106455, 'Biology', 'Male'),
(106456, 'History', 'Male'),
(106457, 'Drama', 'Female'),
(106458, 'Computer Science', 'Male'),
(106459, 'Drama', 'Male'),
(106460, 'Law', 'Male'),
(106461, 'Chemistry', 'Female'),
(106462, 'Chemistry', 'Female'),
(106463, 'Accounting', 'Male'),
(106464, 'Physics', 'Male'),
(106465, 'Law', 'Male'),
(106466, 'Law', 'Female'),
(106467, 'Psychology', 'Female'),
(106468, 'History', 'Male'),
(106469, 'Drama', 'Female'),
(106470, 'Fine Arts', 'Male'),
(106471, 'Math', 'Male'),
(106472, 'Film', 'Female'),
(106473, 'Biology', 'Female'),
(106474, 'Chemistry', 'Male'),
(106475, 'Fine Arts', 'Male'),
(106476, 'Fine Arts', 'Female'),
(106477, 'Psychology', 'Female'),
(106478, 'Economics', 'Female'),
(106479, 'Film', 'Male'),
(106480, 'Economics', 'Male'),
(106481, 'Fine Arts', 'Female'),
(106482, 'Fine Arts', 'Female'),
(106483, 'Psychology', 'Male'),
(106484, 'Chemistry', 'Female'),
(106485, 'History', 'Female'),
(106486, 'Chemistry', 'Female'),
(106487, 'Accounting', 'Female'),
(106488, 'Film', 'Female'),
(106489, 'Biology', 'Female'),
(106490, 'Computer Science', 'Male'),
(106491, 'Chemistry', 'Male'),
(106492, 'Fine Arts', 'Female'),
(106493, 'Accounting', 'Female'),
(106494, 'Psychology', 'Male'),
(106495, 'Chemistry', 'Female'),
(106496, 'Film', 'Female'),
(106497, 'Film', 'Female'),
(106498, 'History', 'Male'),
(106499, 'Finance', 'Female'),
(106500, 'Psychology', 'Male'),
(106501, 'Economics', 'Male'),
(106502, 'Finance', 'Male'),
(106503, 'Math', 'Female'),
(106504, 'Fine Arts', 'Male'),
(106505, 'Accounting', 'Male'),
